date,region,temperature_c,energy_kwh,season
2024-02-07,Center,31.7,240.4,Winter
2024-02-08,Center,29.3,150.3,Winter
2024-02-09,Center,32.0,247.9,Winter
2024-02-10,Center,33.5,319.2,Winter
2024-02-11,Center,30.0,175.2,Winter
2024-02-12,Center,32.8,288.9,Winter
2024-02-13,Center,34.8,374.4,Winter
2024-02-14,Center,30.9,203.4,Winter
2024-02-15,Center,31.7,237.1,Winter
2024-02-16,Center,34.3,354.8,Winter
2024-02-17,Center,30.5,190.0,Winter
2024-02-18,Center,32.0,253.1,Winter
2024-02-19,Center,35.2,393.3,Winter
2024-02-20,Center,33.9,336.8,Winter
2024-02-21,Center,33.6,322.5,Winter
2024-02-22,Center,32.9,280.9,Winter
2024-02-23,Center,30.9,209.6,Winter
2024-02-24,Center,32.2,257.0,Winter
2024-02-25,Center,31.2,219.1,Winter
2024-02-26,Center,32.0,253.1,Winter
2024-02-27,Center,33.2,298.8,Winter
2024-02-28,Center,34.4,358.1,Winter
2024-02-29,Center,30.8,207.9,Winter
2024-03-01,Center,35.7,428.5,Spring
2024-03-02,Center,31.1,217.6,Spring
2024-03-03,Center,37.2,514.2,Spring
2024-03-04,Center,37.1,504.0,Spring
2024-03-05,Center,33.7,323.9,Spring
2024-03-06,Center,34.5,365.9,Spring
2024-03-07,Center,32.1,254.5,Spring
2024-03-08,Center,35.3,397.7,Spring
2024-03-09,Center,34.1,344.1,Spring
2024-03-10,Center,36.9,496.0,Spring
2024-03-11,Center,36.4,467.1,Spring
2024-03-12,Center,33.6,314.2,Spring
2024-03-13,Center,37.9,552.9,Spring
2024-03-14,Center,33.3,307.6,Spring
2024-03-15,Center,32.7,281.7,Spring
2024-03-16,Center,32.6,272.3,Spring
2024-03-17,Center,34.5,360.0,Spring
2024-03-18,Center,31.0,215.0,Spring
2024-03-19,Center,37.1,503.3,Spring
2024-03-20,Center,34.9,380.0,Spring
2024-03-21,Center,35.7,426.6,Spring
2024-03-22,Center,35.5,415.0,Spring
2024-03-23,Center,40.2,706.4,Spring
2024-03-24,Center,30.9,204.1,Spring
2024-03-25,Center,29.6,163.1,Spring
2024-03-26,Center,35.9,429.9,Spring
2024-03-27,Center,34.3,352.2,Spring
2024-03-28,Center,35.1,394.4,Spring
2024-03-29,Center,34.6,368.6,Spring
2024-03-30,Center,36.0,448.1,Spring
2024-03-31,Center,33.8,322.9,Spring
2024-04-01,Center,33.9,337.1,Spring
2024-04-02,Center,36.4,461.5,Spring
2024-04-03,Center,32.1,255.3,Spring
2024-04-04,Center,37.8,550.5,Spring
2024-04-05,Center,37.3,516.9,Spring
2024-04-06,Center,32.7,278.9,Spring
2024-04-07,Center,33.4,305.7,Spring
2024-04-08,Center,33.3,297.9,Spring
2024-04-09,Center,32.5,270.9,Spring
2024-04-10,Center,36.0,438.5,Spring
2024-04-11,Center,35.6,419.5,Spring
2024-04-12,Center,35.2,404.0,Spring
2024-04-13,Center,34.0,337.0,Spring
2024-04-14,Center,33.7,326.6,Spring
2024-04-15,Center,34.0,337.1,Spring
2024-04-16,Center,34.2,349.3,Spring
2024-04-17,Center,35.6,422.2,Spring
2024-04-18,Center,35.4,415.9,Spring
2024-04-19,Center,34.7,373.3,Spring
2024-04-20,Center,32.6,277.1,Spring
2024-04-21,Center,32.5,268.8,Spring
2024-04-22,Center,32.2,260.9,Spring
2024-04-23,Center,38.9,614.3,Spring
2024-04-24,Center,33.8,323.6,Spring
2024-04-25,Center,32.4,266.6,Spring
2024-04-26,Center,35.3,405.3,Spring
2024-04-27,Center,34.8,374.2,Spring
2024-04-28,Center,36.0,442.8,Spring
2024-04-29,Center,29.6,166.8,Spring
2024-04-30,Center,33.4,306.3,Spring
2024-05-01,Center,33.2,304.2,Spring
2024-05-02,Center,35.3,403.8,Spring
2024-05-03,Center,38.6,600.1,Spring
2024-05-04,Center,36.1,448.4,Spring
2024-05-05,Center,33.1,294.3,Spring
2024-05-06,Center,33.5,319.3,Spring
2024-05-07,Center,30.1,179.5,Spring
2024-05-08,Center,32.2,262.1,Spring
2024-05-09,Center,34.4,362.2,Spring
2024-05-10,Center,33.9,321.0,Spring
2024-05-11,Center,33.3,300.7,Spring
2024-05-12,Center,34.5,356.3,Spring
2024-05-13,Center,30.9,207.8,Spring
2024-05-14,Center,31.5,229.7,Spring
2024-05-15,Center,33.4,309.3,Spring
2024-05-16,Center,34.8,380.6,Spring
2024-05-17,Center,31.7,238.1,Spring
2024-05-18,Center,31.1,216.5,Spring
2024-05-19,Center,31.5,229.3,Spring
2024-05-20,Center,31.4,225.7,Spring
2024-05-21,Center,34.0,337.1,Spring
2024-05-22,Center,26.6,93.8,Spring
2024-05-23,Center,28.2,125.6,Spring
2024-05-24,Center,31.5,228.6,Spring
2024-05-25,Center,30.3,188.6,Spring
2024-05-26,Center,30.7,199.9,Spring
2024-05-27,Center,32.6,270.8,Spring
2024-05-28,Center,30.2,184.3,Spring
2024-05-29,Center,29.9,170.6,Spring
2024-05-30,Center,26.5,89.8,Spring
2024-05-31,Center,35.1,396.3,Spring
2024-06-01,Center,29.4,159.6,Summer
2024-06-02,Center,24.1,58.5,Summer
2024-06-03,Center,29.9,175.3,Summer
2024-06-04,Center,28.8,141.1,Summer
2024-06-05,Center,30.5,192.0,Summer
2024-06-06,Center,29.9,171.2,Summer
2024-06-07,Center,28.2,129.8,Summer
2024-06-08,Center,31.4,230.2,Summer
2024-06-09,Center,26.2,83.0,Summer
2024-06-10,Center,25.7,81.2,Summer
2024-06-11,Center,28.4,136.5,Summer
2024-06-12,Center,26.0,82.9,Summer
2024-06-13,Center,31.2,222.1,Summer
2024-06-14,Center,30.7,196.1,Summer
2024-06-15,Center,29.3,158.7,Summer
2024-06-16,Center,26.8,99.5,Summer
2024-06-17,Center,27.5,111.9,Summer
2024-06-18,Center,26.1,83.6,Summer
2024-06-19,Center,24.8,65.0,Summer
2024-06-20,Center,31.7,242.8,Summer
2024-06-21,Center,26.8,101.4,Summer
2024-06-22,Center,25.7,76.8,Summer
2024-06-23,Center,28.4,131.4,Summer
2024-06-24,Center,27.8,119.9,Summer
2024-06-25,Center,27.9,116.9,Summer
2024-06-26,Center,23.5,54.7,Summer
2024-06-27,Center,27.9,118.7,Summer
2024-06-28,Center,27.8,109.6,Summer
2024-06-29,Center,27.0,98.3,Summer
2024-06-30,Center,25.2,69.6,Summer
2024-07-01,Center,21.7,47.3,Summer
2024-07-02,Center,25.2,70.5,Summer
2024-07-03,Center,24.2,60.7,Summer
2024-07-04,Center,27.7,116.3,Summer
2024-07-05,Center,23.6,58.2,Summer
2024-07-06,Center,24.2,58.3,Summer
2024-07-07,Center,25.8,81.7,Summer
2024-07-08,Center,23.7,57.5,Summer
2024-07-09,Center,23.1,50.2,Summer
2024-07-10,Center,23.9,60.6,Summer
2024-07-11,Center,27.0,95.1,Summer
2024-07-12,Center,22.2,54.3,Summer
2024-07-13,Center,23.4,55.6,Summer
2024-07-14,Center,22.3,55.0,Summer
2024-07-15,Center,19.8,64.5,Summer
2024-07-16,Center,21.6,55.7,Summer
2024-07-17,Center,26.0,79.6,Summer
2024-07-18,Center,22.3,48.6,Summer
2024-07-19,Center,20.9,54.2,Summer
2024-07-20,Center,21.3,50.7,Summer
2024-07-21,Center,19.4,66.3,Summer
2024-07-22,Center,17.5,94.0,Summer
2024-07-23,Center,22.9,51.7,Summer
2024-07-24,Center,20.7,53.4,Summer
2024-07-25,Center,23.1,51.7,Summer
2024-07-26,Center,18.9,70.2,Summer
2024-07-27,Center,17.6,89.7,Summer
2024-07-28,Center,23.8,58.9,Summer
2024-07-29,Center,18.4,78.1,Summer
2024-07-30,Center,21.5,45.2,Summer
2024-07-31,Center,18.2,81.0,Summer
2024-08-01,Center,19.0,67.0,Summer
2024-08-02,Center,24.2,59.1,Summer
2024-08-03,Center,18.7,76.1,Summer
2024-08-04,Center,19.6,66.0,Summer
2024-08-05,Center,20.4,50.0,Summer
2024-08-06,Center,17.4,96.3,Summer
2024-08-07,Center,19.4,63.7,Summer
2024-08-08,Center,19.4,67.8,Summer
2024-08-09,Center,21.5,51.7,Summer
2024-08-10,Center,18.4,74.0,Summer
2024-08-11,Center,16.1,118.5,Summer
2024-08-12,Center,19.8,56.4,Summer
2024-08-13,Center,19.9,57.5,Summer
2024-08-14,Center,18.9,66.6,Summer
2024-08-15,Center,17.9,84.2,Summer
2024-08-16,Center,20.6,48.8,Summer
2024-08-17,Center,17.1,92.5,Summer
2024-08-18,Center,18.5,78.8,Summer
2024-08-19,Center,19.9,55.9,Summer
2024-08-20,Center,15.2,139.0,Summer
2024-08-21,Center,16.0,125.2,Summer
2024-08-22,Center,17.9,81.4,Summer
2024-08-23,Center,14.1,177.9,Summer
2024-08-24,Center,21.2,56.6,Summer
2024-08-25,Center,14.9,155.2,Summer
2024-08-26,Center,16.2,117.8,Summer
2024-08-27,Center,14.2,172.3,Summer
2024-08-28,Center,16.8,103.1,Summer
2024-08-29,Center,15.3,138.5,Summer
2024-08-30,Center,20.5,49.9,Summer
2024-08-31,Center,14.3,166.0,Summer
2024-09-01,Center,17.1,103.3,Autumn
2024-09-02,Center,13.3,198.7,Autumn
2024-09-03,Center,18.0,80.1,Autumn
2024-09-04,Center,16.6,108.6,Autumn
2024-09-05,Center,16.3,113.4,Autumn
2024-09-06,Center,18.6,76.0,Autumn
2024-09-07,Center,12.1,252.2,Autumn
2024-09-08,Center,14.5,161.8,Autumn
2024-09-09,Center,13.3,200.9,Autumn
2024-09-10,Center,16.8,105.9,Autumn
2024-09-11,Center,19.1,66.4,Autumn
2024-09-12,Center,13.5,197.0,Autumn
2024-09-13,Center,14.0,181.4,Autumn
2024-09-14,Center,15.9,127.6,Autumn
2024-09-15,Center,18.8,67.6,Autumn
2024-09-16,Center,17.7,84.7,Autumn
2024-09-17,Center,12.8,225.9,Autumn
2024-09-18,Center,14.9,149.1,Autumn
2024-09-19,Center,12.8,217.1,Autumn
2024-09-20,Center,15.1,144.9,Autumn
2024-09-21,Center,13.3,201.6,Autumn
2024-09-22,Center,13.9,178.3,Autumn
2024-09-23,Center,17.2,93.5,Autumn
2024-09-24,Center,17.3,90.1,Autumn
2024-09-25,Center,15.9,122.0,Autumn
2024-09-26,Center,14.9,156.9,Autumn
2024-09-27,Center,16.6,115.1,Autumn
2024-09-28,Center,17.1,98.4,Autumn
2024-09-29,Center,16.0,118.8,Autumn
2024-09-30,Center,18.0,82.5,Autumn
2024-10-01,Center,17.9,81.1,Autumn
2024-10-02,Center,16.8,95.7,Autumn
2024-10-03,Center,14.6,158.9,Autumn
2024-10-04,Center,15.1,146.9,Autumn
2024-10-05,Center,15.9,121.5,Autumn
2024-10-06,Center,16.8,95.9,Autumn
2024-10-07,Center,15.3,136.3,Autumn
2024-10-08,Center,16.5,112.2,Autumn
2024-10-09,Center,14.7,156.3,Autumn
2024-10-10,Center,14.6,156.8,Autumn
2024-10-11,Center,16.1,125.7,Autumn
2024-10-12,Center,16.8,102.8,Autumn
2024-10-13,Center,17.0,94.1,Autumn
2024-10-14,Center,15.8,132.5,Autumn
2024-10-15,Center,18.3,77.0,Autumn
2024-10-16,Center,14.3,169.9,Autumn
2024-10-17,Center,15.8,128.9,Autumn
2024-10-18,Center,13.1,204.0,Autumn
2024-10-19,Center,14.0,177.9,Autumn
2024-10-20,Center,15.2,144.4,Autumn
2024-10-21,Center,14.6,156.5,Autumn
2024-10-22,Center,17.4,93.1,Autumn
2024-10-23,Center,17.2,93.5,Autumn
2024-10-24,Center,15.3,141.5,Autumn
2024-10-25,Center,16.1,113.8,Autumn
2024-10-26,Center,15.3,140.5,Autumn
2024-10-27,Center,13.8,183.0,Autumn
2024-10-28,Center,18.5,72.4,Autumn
2024-10-29,Center,21.9,48.3,Autumn
2024-10-30,Center,15.5,131.7,Autumn
2024-10-31,Center,18.7,71.9,Autumn
2024-11-01,Center,18.4,75.2,Autumn
2024-11-02,Center,16.2,117.5,Autumn
2024-11-03,Center,16.9,103.4,Autumn
2024-11-04,Center,17.3,91.6,Autumn
2024-11-05,Center,15.6,135.4,Autumn
2024-11-06,Center,16.0,124.8,Autumn
2024-11-07,Center,21.2,52.9,Autumn
2024-11-08,Center,19.6,62.7,Autumn
2024-11-09,Center,20.9,49.8,Autumn
2024-11-10,Center,14.5,159.3,Autumn
2024-11-11,Center,17.4,93.9,Autumn
2024-11-12,Center,17.6,88.4,Autumn
2024-11-13,Center,18.3,72.6,Autumn
2024-11-14,Center,16.9,103.4,Autumn
2024-11-15,Center,17.9,85.5,Autumn
2024-11-16,Center,16.1,117.5,Autumn
2024-11-17,Center,20.3,57.7,Autumn
2024-11-18,Center,20.8,61.4,Autumn
2024-11-19,Center,22.9,50.1,Autumn
2024-11-20,Center,19.5,60.7,Autumn
2024-11-21,Center,18.8,66.7,Autumn
2024-11-22,Center,19.1,67.9,Autumn
2024-11-23,Center,17.5,94.6,Autumn
2024-11-24,Center,21.4,52.9,Autumn
2024-11-25,Center,19.7,57.5,Autumn
2024-11-26,Center,25.8,78.8,Autumn
2024-11-27,Center,16.1,123.8,Autumn
2024-11-28,Center,19.0,67.6,Autumn
2024-11-29,Center,18.7,74.2,Autumn
2024-11-30,Center,19.8,58.8,Autumn
2024-12-01,Center,19.1,66.1,Winter
2024-12-02,Center,19.6,58.1,Winter
2024-12-03,Center,19.4,63.5,Winter
2024-12-04,Center,21.9,54.5,Winter
2024-12-05,Center,20.0,54.6,Winter
2024-12-06,Center,20.8,47.1,Winter
2024-12-07,Center,20.3,55.6,Winter
2024-12-08,Center,22.2,49.9,Winter
2024-12-09,Center,22.9,55.1,Winter
2024-12-10,Center,22.0,46.6,Winter
2024-12-11,Center,20.0,55.8,Winter
2024-12-12,Center,25.1,72.2,Winter
2024-12-13,Center,21.9,48.1,Winter
2024-12-14,Center,22.2,49.7,Winter
2024-12-15,Center,25.4,68.4,Winter
2024-12-16,Center,20.9,50.5,Winter
2024-12-17,Center,22.9,49.3,Winter
2024-12-18,Center,21.4,48.5,Winter
2024-12-19,Center,24.6,66.6,Winter
2024-12-20,Center,20.7,52.2,Winter
2024-12-21,Center,24.6,67.8,Winter
2024-12-22,Center,20.8,59.7,Winter
2024-12-23,Center,23.7,56.7,Winter
2024-12-24,Center,24.0,54.7,Winter
2024-12-25,Center,26.4,86.5,Winter
2024-12-26,Center,24.5,63.1,Winter
2024-12-27,Center,22.9,53.0,Winter
2024-12-28,Center,25.8,80.4,Winter
2024-12-29,Center,22.0,50.4,Winter
2020-01-01,South,29.6,165.7,Winter
2020-01-02,South,30.6,196.3,Winter
2020-01-03,South,30.5,190.6,Winter
2020-01-04,South,32.0,250.4,Winter
2020-01-05,South,29.7,168.1,Winter
2020-01-06,South,29.6,167.7,Winter
2020-01-07,South,32.7,276.8,Winter
2020-01-08,South,29.7,169.1,Winter
2020-01-09,South,32.6,278.1,Winter
2020-01-10,South,25.2,69.0,Winter
2020-01-11,South,32.8,289.1,Winter
2020-01-12,South,31.7,233.6,Winter
2020-01-13,South,32.7,281.1,Winter
2020-01-14,South,32.9,287.6,Winter
2020-01-15,South,34.0,346.5,Winter
2020-01-16,South,33.8,328.1,Winter
2020-01-17,South,33.2,304.8,Winter
2020-01-18,South,31.6,235.0,Winter
2020-01-19,South,36.8,490.2,Winter
2020-01-20,South,33.8,330.0,Winter
2020-01-21,South,37.5,534.8,Winter
2020-01-22,South,37.6,530.7,Winter
2020-01-23,South,34.6,364.2,Winter
2020-01-24,South,33.9,336.3,Winter
2020-01-25,South,33.7,329.1,Winter
2020-01-26,South,30.7,201.3,Winter
2020-01-27,South,35.8,431.7,Winter
2020-01-28,South,32.0,245.9,Winter
2020-01-29,South,37.7,545.2,Winter
2020-01-30,South,31.8,241.6,Winter
2020-01-31,South,34.2,343.3,Winter
2020-02-01,South,35.1,400.9,Winter
2020-02-02,South,36.8,495.2,Winter
2020-02-03,South,35.3,406.3,Winter
2020-02-04,South,34.2,347.0,Winter
2020-02-05,South,33.3,306.9,Winter
2020-02-06,South,34.9,380.1,Winter
2020-02-07,South,32.4,268.4,Winter
2020-02-08,South,34.2,348.8,Winter
2020-02-09,South,38.9,622.7,Winter
2020-02-10,South,34.3,350.8,Winter
2020-02-11,South,36.6,484.3,Winter
2020-02-12,South,39.8,685.0,Winter
2020-02-13,South,37.3,511.5,Winter
2020-02-14,South,38.2,574.9,Winter
2020-02-15,South,37.5,534.0,Winter
2020-02-16,South,38.1,568.3,Winter
2020-02-17,South,37.0,500.4,Winter
2020-02-18,South,39.1,639.1,Winter
2020-02-19,South,37.2,513.4,Winter
2020-02-20,South,39.8,676.2,Winter
2020-02-21,South,38.4,587.9,Winter
2020-02-22,South,41.4,801.4,Winter
2020-02-23,South,36.3,455.6,Winter
2020-02-24,South,39.6,669.3,Winter
2020-02-25,South,40.2,711.0,Winter
2020-02-26,South,38.1,564.3,Winter
2020-02-27,South,38.0,554.7,Winter
2020-02-28,South,37.7,542.1,Winter
2020-02-29,South,39.9,694.1,Winter
2020-03-01,South,37.7,547.5,Spring
2020-03-02,South,37.8,556.1,Spring
2020-03-03,South,36.5,476.9,Spring
2020-03-04,South,35.8,427.9,Spring
2020-03-05,South,39.1,636.4,Spring
2020-03-06,South,39.9,686.7,Spring
2020-03-07,South,39.1,637.4,Spring
2020-03-08,South,38.2,573.6,Spring
2020-03-09,South,36.8,488.7,Spring
2020-03-10,South,39.0,631.6,Spring
2020-03-11,South,40.9,764.9,Spring
2020-03-12,South,36.7,487.7,Spring
2020-03-13,South,39.5,655.3,Spring
2020-03-14,South,37.7,537.7,Spring
2020-03-15,South,39.7,672.7,Spring
2020-03-16,South,39.5,659.7,Spring
2020-03-17,South,39.1,632.7,Spring
2020-03-18,South,35.5,409.4,Spring
2020-03-19,South,39.0,625.4,Spring
2020-03-20,South,37.9,556.4,Spring
2020-03-21,South,40.0,694.4,Spring
2020-03-22,South,40.2,714.8,Spring
2020-03-23,South,42.5,886.3,Spring
2020-03-24,South,39.6,669.6,Spring
2020-03-25,South,40.2,709.7,Spring
2020-03-26,South,37.9,559.3,Spring
2020-03-27,South,39.5,667.8,Spring
2020-03-28,South,37.6,528.0,Spring
2020-03-29,South,41.8,832.3,Spring
2020-03-30,South,43.7,992.0,Spring
2020-03-31,South,39.7,679.4,Spring
2020-04-01,South,41.4,798.6,Spring
2020-04-02,South,38.6,598.6,Spring
2020-04-03,South,42.6,902.9,Spring
2020-04-04,South,37.4,526.2,Spring
2020-04-05,South,40.1,713.5,Spring
2020-04-06,South,39.8,680.5,Spring
2020-04-07,South,39.0,629.4,Spring
2020-04-08,South,43.4,971.8,Spring
2020-04-09,South,39.2,639.1,Spring
2020-04-10,South,40.9,766.5,Spring
2020-04-11,South,39.5,666.5,Spring
2020-04-12,South,40.8,759.8,Spring
2020-04-13,South,39.9,694.0,Spring
2020-04-14,South,40.1,702.6,Spring
2020-04-15,South,37.9,549.9,Spring
2020-04-16,South,39.8,690.6,Spring
2020-04-17,South,40.4,729.3,Spring
2020-04-18,South,38.8,612.7,Spring
2020-04-19,South,43.0,931.7,Spring
2020-04-20,South,38.2,578.9,Spring
2020-04-21,South,38.3,581.4,Spring
2020-04-22,South,41.4,798.5,Spring
2020-04-23,South,38.9,625.8,Spring
2020-04-24,South,40.6,744.4,Spring
2020-04-25,South,35.7,431.8,Spring
2020-04-26,South,41.2,780.8,Spring
2020-04-27,South,40.4,734.0,Spring
2020-04-28,South,38.2,569.5,Spring
2020-04-29,South,39.8,684.3,Spring
2020-04-30,South,43.0,925.0,Spring
2020-05-01,South,40.1,712.9,Spring
2020-05-02,South,39.8,684.4,Spring
2020-05-03,South,39.0,633.1,Spring
2020-05-04,South,37.6,538.7,Spring
2020-05-05,South,39.1,633.6,Spring
2020-05-06,South,38.9,624.4,Spring
2020-05-07,South,39.0,631.2,Spring
2020-05-08,South,38.7,610.0,Spring
2020-05-09,South,35.9,438.6,Spring
2020-05-10,South,36.0,445.4,Spring
2020-05-11,South,34.0,332.8,Spring
2020-05-12,South,40.4,729.7,Spring
2020-05-13,South,39.3,647.0,Spring
2020-05-14,South,35.7,424.5,Spring
2020-05-15,South,36.1,444.9,Spring
2020-05-16,South,35.0,388.7,Spring
2020-05-17,South,36.6,478.1,Spring
2020-05-18,South,37.8,548.1,Spring
2020-05-19,South,37.5,531.6,Spring
2020-05-20,South,36.5,471.3,Spring
2020-05-21,South,40.0,702.6,Spring
2020-05-22,South,37.5,528.4,Spring
2020-05-23,South,36.8,486.7,Spring
2020-05-24,South,35.3,402.4,Spring
2020-05-25,South,33.8,324.9,Spring
2020-05-26,South,35.6,419.6,Spring
2020-05-27,South,36.6,474.9,Spring
2020-05-28,South,36.8,489.8,Spring
2020-05-29,South,32.6,271.7,Spring
2020-05-30,South,35.9,442.8,Spring
2020-05-31,South,34.4,359.3,Spring
2020-06-01,South,35.0,392.2,Summer
2020-06-02,South,32.5,266.6,Summer
2020-06-03,South,34.9,382.2,Summer
2020-06-04,South,33.6,324.2,Summer
2020-06-05,South,35.8,431.6,Summer
2020-06-06,South,35.6,419.7,Summer
2020-06-07,South,35.4,407.9,Summer
2020-06-08,South,35.0,392.3,Summer
2020-06-09,South,34.9,381.5,Summer
2020-06-10,South,29.0,150.3,Summer
2020-06-11,South,32.2,261.4,Summer
2020-06-12,South,30.3,189.4,Summer
2020-06-13,South,32.0,247.9,Summer
2020-06-14,South,37.0,500.3,Summer
2020-06-15,South,30.5,194.1,Summer
2020-06-16,South,34.0,337.9,Summer
2020-06-17,South,32.2,261.0,Summer
2020-06-18,South,33.2,295.6,Summer
2020-06-19,South,29.9,172.4,Summer
2020-06-20,South,28.6,138.5,Summer
2020-06-21,South,30.7,196.8,Summer
2020-06-22,South,29.0,151.5,Summer
2020-06-23,South,28.2,126.0,Summer
2020-06-24,South,29.4,158.1,Summer
2020-06-25,South,34.3,351.3,Summer
2020-06-26,South,29.8,174.3,Summer
2020-06-27,South,31.1,217.7,Summer
2020-06-28,South,30.1,184.0,Summer
2020-06-29,South,33.4,306.6,Summer
2020-06-30,South,32.2,251.3,Summer
2020-07-01,South,29.0,154.7,Summer
2020-07-02,South,28.4,131.5,Summer
2020-07-03,South,27.9,120.9,Summer
2020-07-04,South,28.2,124.0,Summer
2020-07-05,South,23.5,52.3,Summer
2020-07-06,South,31.0,217.2,Summer
2020-07-07,South,27.7,114.8,Summer
2020-07-08,South,29.3,163.0,Summer
2020-07-09,South,27.4,107.8,Summer
2020-07-10,South,29.2,152.1,Summer
2020-07-11,South,24.7,61.1,Summer
2020-07-12,South,26.2,85.8,Summer
2020-07-13,South,28.2,127.1,Summer
2020-07-14,South,25.0,69.9,Summer
2020-07-15,South,32.6,277.3,Summer
2020-07-16,South,25.1,71.4,Summer
2020-07-17,South,27.1,104.0,Summer
2020-07-18,South,28.8,138.8,Summer
2020-07-19,South,28.9,146.8,Summer
2020-07-20,South,27.2,104.6,Summer
2020-07-21,South,27.0,96.3,Summer
2020-07-22,South,26.6,89.5,Summer
2020-07-23,South,27.3,102.6,Summer
2020-07-24,South,26.4,92.1,Summer
2020-07-25,South,26.4,86.0,Summer
2020-07-26,South,30.2,186.4,Summer
2020-07-27,South,27.2,108.3,Summer
2020-07-28,South,26.1,87.3,Summer
2020-07-29,South,28.6,137.7,Summer
2020-07-30,South,26.9,99.1,Summer
2020-07-31,South,29.5,164.2,Summer
2020-08-01,South,26.2,78.1,Summer
2020-08-02,South,24.1,61.0,Summer
2020-08-03,South,22.7,53.4,Summer
2020-08-04,South,23.9,61.6,Summer
2020-08-05,South,22.6,52.4,Summer
2020-08-06,South,25.4,75.3,Summer
2020-08-07,South,26.5,86.2,Summer
2020-08-08,South,26.0,78.3,Summer
2020-08-09,South,25.7,74.4,Summer
2020-08-10,South,21.6,51.4,Summer
2020-08-11,South,20.0,55.9,Summer
2020-08-12,South,22.5,53.7,Summer
2020-08-13,South,24.4,62.8,Summer
2020-08-14,South,22.1,52.2,Summer
2020-08-15,South,23.6,56.1,Summer
2020-08-16,South,23.5,48.4,Summer
2020-08-17,South,24.9,70.9,Summer
2020-08-18,South,19.5,65.4,Summer
2020-08-19,South,22.2,55.2,Summer
2020-08-20,South,22.1,49.9,Summer
2020-08-21,South,23.2,54.7,Summer
2020-08-22,South,21.9,49.5,Summer
2020-08-23,South,21.4,46.4,Summer
2020-08-24,South,22.9,54.1,Summer
2020-08-25,South,26.3,86.1,Summer
2020-08-26,South,22.7,49.9,Summer
2020-08-27,South,22.7,50.0,Summer
2020-08-28,South,24.3,57.5,Summer
2020-08-29,South,23.6,55.8,Summer
2020-08-30,South,21.9,50.6,Summer
2020-08-31,South,21.8,46.9,Summer
2020-09-01,South,19.9,56.1,Autumn
2020-09-02,South,20.9,55.9,Autumn
2020-09-03,South,20.3,54.1,Autumn
2020-09-04,South,19.1,69.2,Autumn
2020-09-05,South,18.6,70.8,Autumn
2020-09-06,South,18.3,77.9,Autumn
2020-09-07,South,20.0,56.0,Autumn
2020-09-08,South,18.9,71.9,Autumn
2020-09-09,South,24.0,53.0,Autumn
2020-09-10,South,21.4,52.6,Autumn
2020-09-11,South,17.3,92.9,Autumn
2020-09-12,South,22.7,56.3,Autumn
2020-09-13,South,19.5,61.6,Autumn
2020-09-14,South,24.2,60.3,Autumn
2020-09-15,South,19.0,69.0,Autumn
2020-09-16,South,20.4,55.3,Autumn
2020-09-17,South,19.7,60.4,Autumn
2020-09-18,South,18.7,73.1,Autumn
2020-09-19,South,19.4,63.2,Autumn
2020-09-20,South,20.4,53.3,Autumn
2020-09-21,South,17.7,91.3,Autumn
2020-09-22,South,19.5,60.9,Autumn
2020-09-23,South,19.4,63.9,Autumn
2020-09-24,South,17.0,106.2,Autumn
2020-09-25,South,17.9,82.4,Autumn
2020-09-26,South,17.1,100.3,Autumn
2020-09-27,South,24.0,63.3,Autumn
2020-09-28,South,22.4,51.5,Autumn
2020-09-29,South,18.9,71.6,Autumn
2020-09-30,South,22.3,53.5,Autumn
2020-10-01,South,16.3,116.0,Autumn
2020-10-02,South,20.4,55.4,Autumn
2020-10-03,South,22.3,52.5,Autumn
2020-10-04,South,19.7,62.3,Autumn
2020-10-05,South,20.4,60.4,Autumn
2020-10-06,South,19.9,59.0,Autumn
2020-10-07,South,19.4,61.2,Autumn
2020-10-08,South,19.9,54.5,Autumn
2020-10-09,South,20.9,49.5,Autumn
2020-10-10,South,18.9,68.9,Autumn
2020-10-11,South,23.9,60.2,Autumn
2020-10-12,South,19.2,62.6,Autumn
2020-10-13,South,20.3,58.6,Autumn
2020-10-14,South,18.2,81.2,Autumn
2020-10-15,South,21.5,48.9,Autumn
2020-10-16,South,21.2,50.2,Autumn
2020-10-17,South,20.6,56.5,Autumn
2020-10-18,South,24.4,62.3,Autumn
2020-10-19,South,19.1,68.5,Autumn
2020-10-20,South,21.9,49.6,Autumn
2020-10-21,South,20.9,54.4,Autumn
2020-10-22,South,20.2,53.6,Autumn
2020-10-23,South,22.3,46.9,Autumn
2020-10-24,South,19.1,71.4,Autumn
2020-10-25,South,19.9,61.9,Autumn
2020-10-26,South,23.8,56.7,Autumn
2020-10-27,South,22.4,51.5,Autumn
2020-10-28,South,23.0,51.7,Autumn
2020-10-29,South,22.6,53.5,Autumn
2020-10-30,South,18.8,74.3,Autumn
2020-10-31,South,17.1,95.7,Autumn
2020-11-01,South,25.4,68.3,Autumn
2020-11-02,South,23.3,56.8,Autumn
2020-11-03,South,23.8,54.2,Autumn
2020-11-04,South,23.1,52.3,Autumn
2020-11-05,South,21.4,49.9,Autumn
2020-11-06,South,20.1,53.5,Autumn
2020-11-07,South,24.8,67.2,Autumn
2020-11-08,South,24.6,64.3,Autumn
2020-11-09,South,23.3,56.1,Autumn
2020-11-10,South,22.3,47.7,Autumn
